date;spv;temp
2022-06-11 21:00:00;240.7845615;26.1
2022-06-11 22:00:00;0;24.6
2022-06-11 23:00:00;0;23.6
2022-06-12 00:00:00;0;23.3
2022-06-12 01:00:00;0;22.7
2022-06-12 02:00:00;0;21.9
2022-06-12 03:00:00;0;21.1
2022-06-12 04:00:00;0;20.6
2022-06-12 05:00:00;0;20.1
2022-06-12 06:00:00;19.83084918;19.8
2022-06-12 07:00:00;1054.181204;20.3
2022-06-12 08:00:00;3334.237886;22.1
2022-06-12 09:00:00;5751.581378;24.4
2022-06-12 10:00:00;7754.376418;26.4
2022-06-12 11:00:00;8796.657639;27.7
2022-06-12 12:00:00;9708.688695;29
2022-06-12 13:00:00;10257.04604;30.3
2022-06-12 14:00:00;10077.73121;31.1
2022-06-12 15:00:00;9211.834947;31.5
2022-06-12 16:00:00;8980.305012;31.6
2022-06-12 17:00:00;8142.308318;31.6
2022-06-12 18:00:00;6583.531561;31.2
2022-06-12 19:00:00;4378.87513;30.1
2022-06-12 20:00:00;2155.353377;28.7
2022-06-12 21:00:00;259.5160271;27
2022-06-12 22:00:00;0;25.6
2022-06-12 23:00:00;0;24.5
2022-06-13 00:00:00;0;23.7
2022-06-13 01:00:00;0;22.8
2022-06-13 02:00:00;0;21.9
2022-06-13 03:00:00;0;21.2
2022-06-13 04:00:00;0;20.5
2022-06-13 05:00:00;0;20
2022-06-13 06:00:00;19.89262408;19.7
2022-06-13 07:00:00;1034.84725;20.3
2022-06-13 08:00:00;3505.973367;22.2
2022-06-13 09:00:00;6021.908159;24.5
2022-06-13 10:00:00;7942.283592;26.6
2022-06-13 11:00:00;9159.982736;28.5
2022-06-13 12:00:00;9920.475124;30
2022-06-13 13:00:00;10184.33101;31.2
2022-06-13 14:00:00;10376.68045;32.1
2022-06-13 15:00:00;10160.67008;32.6
2022-06-13 16:00:00;9339.509465;32.8
2022-06-13 17:00:00;8263.253389;32.6
2022-06-13 18:00:00;6588.875505;32.2
2022-06-13 19:00:00;4246.295901;31.5
2022-06-13 20:00:00;2099.939153;30.1
2022-06-13 21:00:00;248.6884669;28.1
2022-06-13 22:00:00;0;26.3
2022-06-13 23:00:00;0;25.2
2022-06-14 00:00:00;0;24.5
2022-06-14 01:00:00;0;23.6
2022-06-14 02:00:00;0;22.8
2022-06-14 03:00:00;0;22
2022-06-14 04:00:00;0;21.5
2022-06-14 05:00:00;0;21.1
2022-06-14 06:00:00;18.01805408;20.9
2022-06-14 07:00:00;906.4370163;21.4
2022-06-14 08:00:00;3237.262581;23.3
2022-06-14 09:00:00;5816.525691;25.7
2022-06-14 10:00:00;7654.391396;27.9
2022-06-14 11:00:00;8996.104188;29.6
2022-06-14 12:00:00;9901.091692;31.1
2022-06-14 13:00:00;10177.03349;32.1
2022-06-14 14:00:00;10010.67459;32.7
2022-06-14 15:00:00;9975.028159;32.9
2022-06-14 16:00:00;9091.727488;32.8
2022-06-14 17:00:00;8100.122381;32.5
2022-06-14 18:00:00;6059.503891;31.9
2022-06-14 19:00:00;3774.521932;30.8
2022-06-14 20:00:00;1767.670751;29.6
2022-06-14 21:00:00;245.9714655;27.7
2022-06-14 22:00:00;0;26.2
2022-06-14 23:00:00;0;25.5
2022-06-15 00:00:00;0;24.7
2022-06-15 01:00:00;0;23.6
2022-06-15 02:00:00;0;22.9
2022-06-15 03:00:00;0;22.3
2022-06-15 04:00:00;0;21.8
2022-06-15 05:00:00;0;21.2
2022-06-15 06:00:00;19.63209663;20.8
2022-06-15 07:00:00;1003.635703;21.4
2022-06-15 08:00:00;3378.793064;23.5
2022-06-15 09:00:00;5916.01444;26.1
2022-06-15 10:00:00;7688.046737;28.3
2022-06-15 11:00:00;8902.19286;29.9
2022-06-15 12:00:00;9613.240379;31.2
2022-06-15 13:00:00;9881.430166;32.1
2022-06-15 14:00:00;10071.80737;32.7
2022-06-15 15:00:00;9582.427394;33.2
2022-06-15 16:00:00;8754.561838;33.3
2022-06-15 17:00:00;7271.606798;33.2
2022-06-15 18:00:00;6074.813062;32.5
2022-06-15 19:00:00;3696.054958;31.2
2022-06-15 20:00:00;1481.917809;29.5
2022-06-15 21:00:00;191.2793169;28
2022-06-15 22:00:00;0;26.7
2022-06-15 23:00:00;0;25.9
2022-06-16 00:00:00;0;25.3
2022-06-16 01:00:00;0;24.6
2022-06-16 02:00:00;0;23.8
2022-06-16 03:00:00;0;23.4
2022-06-16 04:00:00;0;23.2
2022-06-16 05:00:00;0;22.8
2022-06-16 06:00:00;19.65098466;22.4
2022-06-16 07:00:00;994.7343985;22.7
2022-06-16 08:00:00;3415.615227;24.2
2022-06-16 09:00:00;5678.616442;26.2
2022-06-16 10:00:00;7659.619739;28.2
2022-06-16 11:00:00;9006.675675;30.1
2022-06-16 12:00:00;9726.586822;31.6
2022-06-16 13:00:00;10128.00655;32.7
2022-06-16 14:00:00;10273.96667;33.4
2022-06-16 15:00:00;9768.653574;33.6
2022-06-16 16:00:00;9095.484816;33.6
2022-06-16 17:00:00;7461.079425;33.4
2022-06-16 18:00:00;6043.142618;32.6
2022-06-16 19:00:00;3784.487342;31.3
2022-06-16 20:00:00;1771.333663;29.3
2022-06-16 21:00:00;218.0568937;27.3
2022-06-16 22:00:00;0;25.9
2022-06-16 23:00:00;0;25.2
2022-06-17 00:00:00;0;24.8
2022-06-17 01:00:00;0;24.2
2022-06-17 02:00:00;0;23.7
2022-06-17 03:00:00;0;23
2022-06-17 04:00:00;0;22.3
2022-06-17 05:00:00;0;21.8
2022-06-17 06:00:00;19.56841527;21.5
2022-06-17 07:00:00;1043.34685;22.2
2022-06-17 08:00:00;3485.559335;24.3
2022-06-17 09:00:00;5538.363202;26.8
2022-06-17 10:00:00;7608.349658;29
2022-06-17 11:00:00;8769.96546;31.1
2022-06-17 12:00:00;9697.987953;32.7
2022-06-17 13:00:00;9859.390988;33.7
2022-06-17 14:00:00;9835.806252;34.3
2022-06-17 15:00:00;9504.576611;34.7
2022-06-17 16:00:00;8775.306737;34.7
2022-06-17 17:00:00;7766.898143;34.4
2022-06-17 18:00:00;6285.410445;33.6
2022-06-17 19:00:00;4094.247178;32.4
2022-06-17 20:00:00;2065.618067;30.6
2022-06-17 21:00:00;266.2716654;28.6
2022-06-17 22:00:00;0;27.3
2022-06-17 23:00:00;0;26.4
2022-06-18 00:00:00;0;25.7
2022-06-18 01:00:00;0;25
2022-06-18 02:00:00;0;24
2022-06-18 03:00:00;0;23.3
2022-06-18 04:00:00;0;22.8
2022-06-18 05:00:00;0;22.3
2022-06-18 06:00:00;19.62893495;21.8
2022-06-18 07:00:00;1035.682705;22.5
2022-06-18 08:00:00;3299.819804;24.5
2022-06-18 09:00:00;5762.566449;26.8
2022-06-18 10:00:00;7596.678485;28.8
2022-06-18 11:00:00;9087.079399;30.4
2022-06-18 12:00:00;9879.218697;31.5
2022-06-18 13:00:00;10207.05693;31.9
2022-06-18 14:00:00;10406.76978;32.3
2022-06-18 15:00:00;9789.158313;32.3
2022-06-18 16:00:00;9318.804167;31.9
2022-06-18 17:00:00;8421.737848;31.3
2022-06-18 18:00:00;6843.215592;30.6
2022-06-18 19:00:00;4731.316813;29.6
2022-06-18 20:00:00;2417.066393;28.1
2022-06-18 21:00:00;320.5658315;26.6
2022-06-18 22:00:00;0;25.3
2022-06-18 23:00:00;0;24.3
2022-06-19 00:00:00;0;23.3
2022-06-19 01:00:00;0;22.5
2022-06-19 02:00:00;0;21.6
2022-06-19 03:00:00;0;20.8
2022-06-19 04:00:00;0;20.1
2022-06-19 05:00:00;0;19.7
2022-06-19 06:00:00;19.89363547;19.3
2022-06-19 07:00:00;938.4886933;19.5
2022-06-19 08:00:00;3282.647998;20.6
2022-06-19 09:00:00;5605.368748;22
2022-06-19 10:00:00;7505.713528;23.5
2022-06-19 11:00:00;8756.219696;24.8
2022-06-19 12:00:00;9690.647979;25.9
2022-06-19 13:00:00;10228.67617;26.7
2022-06-19 14:00:00;10248.95298;27.2
2022-06-19 15:00:00;9913.845605;27.4
2022-06-19 16:00:00;9404.961941;27.4
2022-06-19 17:00:00;8096.184197;27.2
2022-06-19 18:00:00;6276.845537;26.8
2022-06-19 19:00:00;4395.154293;26
2022-06-19 20:00:00;2196.597195;24.8
2022-06-19 21:00:00;308.3773809;23.5
2022-06-19 22:00:00;0;22.4
2022-06-19 23:00:00;0;21.6
2022-06-20 00:00:00;0;20.8
2022-06-20 01:00:00;0;20.2
2022-06-20 02:00:00;0;19.7
2022-06-20 03:00:00;0;19.2
2022-06-20 04:00:00;0;18.8
2022-06-20 05:00:00;0;18.4
2022-06-20 06:00:00;19.72583072;18.2
2022-06-20 07:00:00;914.2584459;18.6
2022-06-20 08:00:00;3307.839146;20
2022-06-20 09:00:00;5835.290128;21.5
2022-06-20 10:00:00;7649.299681;23
2022-06-20 11:00:00;8620.010363;24.3
2022-06-20 12:00:00;9475.999748;25.2
2022-06-20 13:00:00;9867.96013;26
2022-06-20 14:00:00;10146.189;26.6
2022-06-20 15:00:00;10177.05572;27
2022-06-20 16:00:00;9731.431433;27.1
2022-06-20 17:00:00;8536.806545;26.9
2022-06-20 18:00:00;6927.863339;26.4
2022-06-20 19:00:00;4812.602373;25.5
2022-06-20 20:00:00;2378.882124;24.3
2022-06-20 21:00:00;326.5970798;23.1
2022-06-20 22:00:00;0;22.2
2022-06-20 23:00:00;0;21.5
2022-06-21 00:00:00;0;20.3
2022-06-21 01:00:00;0;19.8
2022-06-21 02:00:00;0;19.2
2022-06-21 03:00:00;0;18.6
2022-06-21 04:00:00;0;17.9
2022-06-21 05:00:00;0;17.5
2022-06-21 06:00:00;16.95976477;17.2
2022-06-21 07:00:00;869.8983802;17.7
2022-06-21 08:00:00;3381.933916;19.2
2022-06-21 09:00:00;6074.119667;21
2022-06-21 10:00:00;7827.532192;22.7
2022-06-21 11:00:00;9184.451336;24.2
2022-06-21 12:00:00;9794.894396;25.2
2022-06-21 13:00:00;10019.37689;26
2022-06-21 14:00:00;9512.586157;26.5
2022-06-21 15:00:00;9356.010152;26.6
2022-06-21 16:00:00;9047.776057;26.6
2022-06-21 17:00:00;7557.30184;26.7
2022-06-21 18:00:00;5969.841593;26.1
2022-06-21 19:00:00;4209.491909;25
2022-06-21 20:00:00;2041.190229;23.9
2022-06-21 21:00:00;292.9123776;22.7
2022-06-21 22:00:00;0;21.6
2022-06-21 23:00:00;0;20.9
2022-06-22 00:00:00;0;20
2022-06-22 01:00:00;0;19.4
2022-06-22 02:00:00;0;18.7
2022-06-22 03:00:00;0;18.1
2022-06-22 04:00:00;0;17.6
2022-06-22 05:00:00;0;17.1
2022-06-22 06:00:00;20.03251912;16.7
2022-06-22 07:00:00;924.016217;17
2022-06-22 08:00:00;3177.664717;18.3
2022-06-22 09:00:00;5599.058939;19.7
2022-06-22 10:00:00;7278.030218;21
2022-06-22 11:00:00;8357.481223;22.2
2022-06-22 12:00:00;8011.259643;23.1
2022-06-22 13:00:00;8180.268509;23.7
2022-06-22 14:00:00;8640.327272;24.4
2022-06-22 15:00:00;7760.585313;24.7
2022-06-22 16:00:00;7660.775334;24.7
2022-06-22 17:00:00;6503.499424;24.6
2022-06-22 18:00:00;4845.382406;24.2
2022-06-22 19:00:00;3108.954464;23.6
2022-06-22 20:00:00;1815.879477;22.8
2022-06-22 21:00:00;263.3219337;21.6
2022-06-22 22:00:00;0;20.4
2022-06-22 23:00:00;0;19.7
2022-06-23 00:00:00;0;18.9
2022-06-23 01:00:00;0;18.5
2022-06-23 02:00:00;0;17.8
2022-06-23 03:00:00;0;17.4
2022-06-23 04:00:00;0;17.3
2022-06-23 05:00:00;0;17.1
2022-06-23 06:00:00;16.58270491;17
2022-06-23 07:00:00;974.3736442;17.5
2022-06-23 08:00:00;3320.238193;18.5
2022-06-23 09:00:00;5641.572725;19.9
2022-06-23 10:00:00;7611.121745;21.3
2022-06-23 11:00:00;8727.016021;22.5
2022-06-23 12:00:00;9471.694063;23.5
2022-06-23 13:00:00;9756.218607;24.1
2022-06-23 14:00:00;9666.266955;24.6
2022-06-23 15:00:00;9125.513336;25.1
2022-06-23 16:00:00;8475.960246;25.2
2022-06-23 17:00:00;7624.480909;24.9
2022-06-23 18:00:00;6499.728894;24.5
2022-06-23 19:00:00;4490.282106;23.8
2022-06-23 20:00:00;2097.163259;22.7
2022-06-23 21:00:00;296.0378146;21.5
2022-06-23 22:00:00;0;20.5
2022-06-23 23:00:00;0;20
2022-06-24 00:00:00;0;19.4
2022-06-24 01:00:00;0;18.8
2022-06-24 02:00:00;0;18.1
2022-06-24 03:00:00;0;17.4
2022-06-24 04:00:00;0;16.9
2022-06-24 05:00:00;0;16.5
2022-06-24 06:00:00;18.56522425;16.3
2022-06-24 07:00:00;1017.560296;16.8
2022-06-24 08:00:00;3521.505233;18.2
2022-06-24 09:00:00;6028.638721;20.1
2022-06-24 10:00:00;8030.337316;21.9
2022-06-24 11:00:00;9306.567251;23.2
2022-06-24 12:00:00;9966.302178;24.3
2022-06-24 13:00:00;10406.19953;25.3
2022-06-24 14:00:00;10317.32598;26.1
2022-06-24 15:00:00;10319.28673;26.8
2022-06-24 16:00:00;9761.075074;27.2
2022-06-24 17:00:00;8880.662798;27.2
2022-06-24 18:00:00;7243.340643;26.7
2022-06-24 19:00:00;5051.197757;25.6
2022-06-24 20:00:00;2485.960663;24.2
2022-06-24 21:00:00;339.7917772;22.9
2022-06-24 22:00:00;0;21.7
2022-06-24 23:00:00;0;20.9
2022-06-25 00:00:00;0;20.1
2022-06-25 01:00:00;0;19.3
2022-06-25 02:00:00;0;18.7
2022-06-25 03:00:00;0;18.1
2022-06-25 04:00:00;0;17.7
2022-06-25 05:00:00;0;17.2
2022-06-25 06:00:00;14.87919744;16.8
2022-06-25 07:00:00;932.331301;17.2
2022-06-25 08:00:00;3045.717775;18.5
2022-06-25 09:00:00;5661.363904;20.1
2022-06-25 10:00:00;7289.807222;21.6
2022-06-25 11:00:00;8241.695712;22.8
2022-06-25 12:00:00;9590.776087;23.8
2022-06-25 13:00:00;10098.1815;24.7
2022-06-25 14:00:00;10014.69373;25.4
2022-06-25 15:00:00;9877.643586;25.9
2022-06-25 16:00:00;9182.454064;26
2022-06-25 17:00:00;8659.90257;25.8
2022-06-25 18:00:00;6828.585784;25.3
2022-06-25 19:00:00;4794.443058;24.5
2022-06-25 20:00:00;2472.782404;23.5
2022-06-25 21:00:00;352.4660661;22.2
2022-06-25 22:00:00;0;21
2022-06-25 23:00:00;0;20.1
2022-06-26 00:00:00;0;19.3
2022-06-26 01:00:00;0;18.7
2022-06-26 02:00:00;0;18.3
2022-06-26 03:00:00;0;17.8
2022-06-26 04:00:00;0;17.4
2022-06-26 05:00:00;0;17
2022-06-26 06:00:00;15.02275779;16.7
2022-06-26 07:00:00;934.2589681;17
2022-06-26 08:00:00;3286.481149;18.2
2022-06-26 09:00:00;5660.663032;19.7
2022-06-26 10:00:00;7759.154213;21.2
2022-06-26 11:00:00;9138.840925;22.6
2022-06-26 12:00:00;10239.88081;23.7
2022-06-26 13:00:00;10615.68392;24.5
2022-06-26 14:00:00;10680.96332;25
2022-06-26 15:00:00;10573.26842;25.4
2022-06-26 16:00:00;10024.47096;25.7
2022-06-26 17:00:00;8934.768006;25.6
2022-06-26 18:00:00;7349.245507;25.2
2022-06-26 19:00:00;5127.252732;24.6
2022-06-26 20:00:00;2547.726495;23.6
2022-06-26 21:00:00;357.1095395;22.2
2022-06-26 22:00:00;0;20.8
2022-06-26 23:00:00;0;19.9
2022-06-27 00:00:00;0;19.1
2022-06-27 01:00:00;0;18.4
2022-06-27 02:00:00;0;18
2022-06-27 03:00:00;0;17.6
2022-06-27 04:00:00;0;17.2
2022-06-27 05:00:00;0;16.8
2022-06-27 06:00:00;14.07297951;16.4
2022-06-27 07:00:00;908.553852;16.7
2022-06-27 08:00:00;3328.145229;17.8
2022-06-27 09:00:00;5675.704915;19.2
2022-06-27 10:00:00;7613.350554;20.8
2022-06-27 11:00:00;9081.214297;22.2
2022-06-27 12:00:00;9941.662047;23.3
2022-06-27 13:00:00;10127.52236;24.1
2022-06-27 14:00:00;10370.18216;24.6
2022-06-27 15:00:00;10221.04987;25.2
2022-06-27 16:00:00;9702.728607;25.7
2022-06-27 17:00:00;8589.528286;25.6
2022-06-27 18:00:00;7023.526789;25.3
2022-06-27 19:00:00;4738.567592;24.5
2022-06-27 20:00:00;2385.916251;23.3
2022-06-27 21:00:00;360.1966771;21.8
2022-06-27 22:00:00;0;20.6
2022-06-27 23:00:00;0;19.7
2022-06-28 00:00:00;0;18.8
2022-06-28 01:00:00;0;17.9
2022-06-28 02:00:00;0;17.1
2022-06-28 03:00:00;0;16.4
2022-06-28 04:00:00;0;16
2022-06-28 05:00:00;0;15.5
2022-06-28 06:00:00;15.12132905;15
2022-06-28 07:00:00;1024.594629;15.4
2022-06-28 08:00:00;3612.178393;17.1
2022-06-28 09:00:00;6096.451646;19.5
2022-06-28 10:00:00;7972.185542;21.6
2022-06-28 11:00:00;9406.096492;23.5
2022-06-28 12:00:00;10210.12868;25
2022-06-28 13:00:00;10617.43589;26.1
2022-06-28 14:00:00;10741.68013;26.9
2022-06-28 15:00:00;10542.67964;27.3
2022-06-28 16:00:00;9951.415217;27.6
2022-06-28 17:00:00;8936.740558;27.6
2022-06-28 18:00:00;7314.405033;27.5
2022-06-28 19:00:00;5099.791737;27
2022-06-28 20:00:00;2541.409659;25.8
2022-06-28 21:00:00;355.0006286;24
2022-06-28 22:00:00;0;22.7
2022-06-28 23:00:00;0;21.9
2022-06-29 00:00:00;0;21.1
2022-06-29 01:00:00;0;20.3
2022-06-29 02:00:00;0;19.4
2022-06-29 03:00:00;0;18.4
2022-06-29 04:00:00;0;17.7
2022-06-29 05:00:00;0;17.1
2022-06-29 06:00:00;14.90024409;16.7
2022-06-29 07:00:00;992.8678748;17.1
2022-06-29 08:00:00;3553.473829;19
2022-06-29 09:00:00;6066.236499;21.2
2022-06-29 10:00:00;8060.851921;23.2
2022-06-29 11:00:00;9444.09255;24.8
2022-06-29 12:00:00;10223.26431;26.1
2022-06-29 13:00:00;10636.06784;26.9
2022-06-29 14:00:00;10479.67307;27.5
2022-06-29 15:00:00;10193.23374;27.7
2022-06-29 16:00:00;9813.775854;27.6
2022-06-29 17:00:00;8744.849713;27.4
2022-06-29 18:00:00;7069.150133;26.9
2022-06-29 19:00:00;5017.467879;26.1
2022-06-29 20:00:00;2430.631643;24.9
2022-06-29 21:00:00;342.5992521;23.3
2022-06-29 22:00:00;0;21.8
2022-06-29 23:00:00;0;21
2022-06-30 00:00:00;0;20.5
2022-06-30 01:00:00;0;19.8
2022-06-30 02:00:00;0;19.1
2022-06-30 03:00:00;0;18.5
2022-06-30 04:00:00;0;18
2022-06-30 05:00:00;0;17.3
2022-06-30 06:00:00;11.27611237;16.9
2022-06-30 07:00:00;872.6915594;17.4
2022-06-30 08:00:00;3155.678977;18.7
2022-06-30 09:00:00;5528.78098;20.2
2022-06-30 10:00:00;7904.610046;21.7
2022-06-30 11:00:00;9296.860746;23.1
2022-06-30 12:00:00;10140.15534;24.2
2022-06-30 13:00:00;10517.23743;25.1
2022-06-30 14:00:00;10628.8489;25.8
2022-06-30 15:00:00;10359.27575;26.4
2022-06-30 16:00:00;9939.727625;26.6
2022-06-30 17:00:00;8868.40272;26.6
2022-06-30 18:00:00;7264.505284;26.3
2022-06-30 19:00:00;4946.580777;25.3
2022-06-30 20:00:00;2371.253679;24.2
2022-06-30 21:00:00;346.4202669;22.8
2022-06-30 22:00:00;0;21.3
2022-06-30 23:00:00;0;20.2
2022-07-01 00:00:00;0;19.3
2022-07-01 01:00:00;0;18.5
2022-07-01 02:00:00;0;17.9
2022-07-01 03:00:00;0;17.3
2022-07-01 04:00:00;0;16.8
2022-07-01 05:00:00;0;16.3
2022-07-01 06:00:00;9.024328106;15.9
2022-07-01 07:00:00;923.2806695;16.3
2022-07-01 08:00:00;3305.33247;17.9
2022-07-01 09:00:00;5519.122195;20
2022-07-01 10:00:00;7680.415436;21.9
2022-07-01 11:00:00;9101.329128;23.5
2022-07-01 12:00:00;9698.746426;24.8
2022-07-01 13:00:00;10062.06222;25.9
2022-07-01 14:00:00;10298.90094;26.9
2022-07-01 15:00:00;9878.534337;27.5
2022-07-01 16:00:00;9295.854178;27.8
2022-07-01 17:00:00;8459.357253;27.9
2022-07-01 18:00:00;6893.353261;27.9
2022-07-01 19:00:00;4816.367791;27.3
2022-07-01 20:00:00;2380.729015;26.2
2022-07-01 21:00:00;335.5537958;24.6
2022-07-01 22:00:00;0;23
2022-07-01 23:00:00;0;22.1
2022-07-02 00:00:00;0;21.6
2022-07-02 01:00:00;0;20.8
2022-07-02 02:00:00;0;20.1
2022-07-02 03:00:00;0;19.6
2022-07-02 04:00:00;0;19.1
2022-07-02 05:00:00;0;18.7
2022-07-02 06:00:00;7.41207637;18.3
2022-07-02 07:00:00;840.6620914;18.8
2022-07-02 08:00:00;3150.383857;20.6
2022-07-02 09:00:00;5561.522963;22.6
2022-07-02 10:00:00;7523.855646;24.3
2022-07-02 11:00:00;8972.603308;26
2022-07-02 12:00:00;9852.28176;27.4
2022-07-02 13:00:00;10280.03068;28.5
2022-07-02 14:00:00;10299.41479;29.2
2022-07-02 15:00:00;10024.33503;29.8
2022-07-02 16:00:00;9411.574446;30
2022-07-02 17:00:00;8357.783982;29.8
2022-07-02 18:00:00;6615.044715;29.3
2022-07-02 19:00:00;4461.76088;28.5
2022-07-02 20:00:00;2188.50068;27.3
2022-07-02 21:00:00;308.8168871;25.8
2022-07-02 22:00:00;0;24.7
2022-07-02 23:00:00;0;23.8
2022-07-03 00:00:00;0;22.5
2022-07-03 01:00:00;0;22.2
2022-07-03 02:00:00;0;21.7
2022-07-03 03:00:00;0;21.1
2022-07-03 04:00:00;0;20.5
2022-07-03 05:00:00;0;20.1
2022-07-03 06:00:00;6.746691445;19.9
2022-07-03 07:00:00;608.7703137;20.3
2022-07-03 08:00:00;2235.987829;21.7
2022-07-03 09:00:00;4668.454677;23.2
2022-07-03 10:00:00;6593.204791;24.5
2022-07-03 11:00:00;8366.872353;25.7
2022-07-03 12:00:00;9594.429101;26.8
2022-07-03 13:00:00;10185.41734;27.7
2022-07-03 14:00:00;9657.222699;28.2
2022-07-03 15:00:00;9504.023974;28.3
2022-07-03 16:00:00;8525.968192;28.4
2022-07-03 17:00:00;7440.973353;28.1
2022-07-03 18:00:00;5607.245682;27.1
2022-07-03 19:00:00;4666.845121;26
2022-07-03 20:00:00;2261.978819;25.1
2022-07-03 21:00:00;320.8735959;23.7
2022-07-03 22:00:00;0;22.6
2022-07-03 23:00:00;0;21.7
2022-07-04 00:00:00;0;21.9
2022-07-04 01:00:00;0;21
2022-07-04 02:00:00;0;20.5
2022-07-04 03:00:00;0;19.8
2022-07-04 04:00:00;0;19.3
2022-07-04 05:00:00;0;19
2022-07-04 06:00:00;6.465126001;18.9
2022-07-04 07:00:00;800.9939918;19.3
2022-07-04 08:00:00;3085.105715;20.8
2022-07-04 09:00:00;5499.430102;22.7
2022-07-04 10:00:00;7619.694408;24.6
2022-07-04 11:00:00;9063.295596;26.2
2022-07-04 12:00:00;9951.202358;27.6
2022-07-04 13:00:00;10341.64389;28.6
2022-07-04 14:00:00;10434.02039;29.3
2022-07-04 15:00:00;10150.92309;29.9
2022-07-04 16:00:00;9560.972549;30.2
2022-07-04 17:00:00;8452.479735;30.2
2022-07-04 18:00:00;6875.009479;29.7
2022-07-04 19:00:00;4755.91659;28.9
2022-07-04 20:00:00;2357.633834;27.6
2022-07-04 21:00:00;327.8148719;25.7
2022-07-04 22:00:00;0;24
2022-07-04 23:00:00;0;22.8
2022-07-05 00:00:00;0;21.6
2022-07-05 01:00:00;0;20.9
2022-07-05 02:00:00;0;20.5
2022-07-05 03:00:00;0;20.1
2022-07-05 04:00:00;0;19.7
2022-07-05 05:00:00;0;19.4
2022-07-05 06:00:00;5.061612705;19.3
2022-07-05 07:00:00;744.1963183;19.8
2022-07-05 08:00:00;2845.473444;21.1
2022-07-05 09:00:00;5135.304676;22.8
2022-07-05 10:00:00;7389.049843;24.7
2022-07-05 11:00:00;8615.279371;26.3
2022-07-05 12:00:00;9728.172234;27.7
2022-07-05 13:00:00;10185.36438;28.9
2022-07-05 14:00:00;10344.30293;29.7
2022-07-05 15:00:00;9865.632426;30.1
2022-07-05 16:00:00;9310.80827;29.9
2022-07-05 17:00:00;7446.97965;29
2022-07-05 18:00:00;6557.383653;27.9
2022-07-05 19:00:00;4410.501747;27.2
2022-07-05 20:00:00;2223.578111;26
2022-07-05 21:00:00;302.0226724;24.5
2022-07-05 22:00:00;0;23.2
2022-07-05 23:00:00;0;22.4
2022-07-06 00:00:00;0;22.5
2022-07-06 01:00:00;0;22
2022-07-06 02:00:00;0;21.4
2022-07-06 03:00:00;0;20.9
2022-07-06 04:00:00;0;20.5
2022-07-06 05:00:00;0;20.1
2022-07-06 06:00:00;1.918730607;19.7
2022-07-06 07:00:00;590.1481503;20
2022-07-06 08:00:00;2810.01025;20.9
2022-07-06 09:00:00;5256.474494;22.3
2022-07-06 10:00:00;7504.72428;23.9
2022-07-06 11:00:00;8829.966101;25.4
2022-07-06 12:00:00;9824.958285;26.7
2022-07-06 13:00:00;9631.843979;27.2
2022-07-06 14:00:00;9828.452135;27.6
2022-07-06 15:00:00;10025.7439;28.3
2022-07-06 16:00:00;9282.67005;28.7
2022-07-06 17:00:00;8367.504793;28.7
2022-07-06 18:00:00;6697.888233;28.3
2022-07-06 19:00:00;4430.04692;27.2
2022-07-06 20:00:00;2128.838772;25.8
2022-07-06 21:00:00;308.6911497;24.4
2022-07-06 22:00:00;0;23.2
2022-07-06 23:00:00;0;22.4
2022-07-07 00:00:00;0;21
2022-07-07 01:00:00;0;20.5
2022-07-07 02:00:00;0;19.8
2022-07-07 03:00:00;0;19.3
2022-07-07 04:00:00;0;18.9
2022-07-07 05:00:00;0;18.5
2022-07-07 06:00:00;6.553019042;18.3
2022-07-07 07:00:00;802.2347289;18.6
2022-07-07 08:00:00;3224.609334;20
2022-07-07 09:00:00;5696.031474;21.9
2022-07-07 10:00:00;7628.608214;23.7
2022-07-07 11:00:00;9041.08834;25.4
2022-07-07 12:00:00;9883.097026;26.7
2022-07-07 13:00:00;10422.51618;27.8
2022-07-07 14:00:00;10545.04652;28.6
2022-07-07 15:00:00;10293.62562;29.2
2022-07-07 16:00:00;9660.575228;29.5
2022-07-07 17:00:00;8595.027847;29.5
2022-07-07 18:00:00;6957.091154;29.1
2022-07-07 19:00:00;4800.028739;28.3
2022-07-07 20:00:00;2361.020462;27.1
2022-07-07 21:00:00;323.7477296;25.3
2022-07-07 22:00:00;0;23.8
2022-07-07 23:00:00;0;22.8
2022-07-08 00:00:00;0;21.9
2022-07-08 01:00:00;0;21.1
2022-07-08 02:00:00;0;20.5
2022-07-08 03:00:00;0;19.9
2022-07-08 04:00:00;0;19.4
2022-07-08 05:00:00;0;19.1
2022-07-08 06:00:00;5.08618616;18.8
2022-07-08 07:00:00;802.8613989;19.1
2022-07-08 08:00:00;3223.653922;20.6
2022-07-08 09:00:00;5704.925097;22.5
2022-07-08 10:00:00;7736.831364;24.5
2022-07-08 11:00:00;9160.116565;26.3
2022-07-08 12:00:00;10026.227;27.8
2022-07-08 13:00:00;10441.82729;29
2022-07-08 14:00:00;10508.87477;30
2022-07-08 15:00:00;10275.76932;30.6
2022-07-08 16:00:00;9678.784508;31
2022-07-08 17:00:00;8626.294105;31
2022-07-08 18:00:00;7006.55278;30.6
2022-07-08 19:00:00;4834.600118;29.8
2022-07-08 20:00:00;2367.222214;28.6
2022-07-08 21:00:00;322.1372997;26.8
2022-07-08 22:00:00;0;25.3
2022-07-08 23:00:00;0;24.1
